회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대
936205376,정상회원,수지구-상현동,여,57.0,미신청,.,normal,50대
936376128,정상회원,기타-기타,여,43.0,미신청,.,normal,40대
936411392,정상회원,수지구-상현동,여,35.0,신청,.,normal,30대
936416960,정상회원,수지구-동천동,여,59.0,미신청,.,normal,50대
936506048,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,40대
936539456,정상회원,기타-기타,여,37.0,미신청,.,normal,30대
936611840,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
936641536,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,30대
936658240,정상회원,기타-기타,여,35.0,미신청,.,normal,30대
936693504,정상회원,기타-기타,여,50.0,미신청,.,normal,50대
936723200,정상회원,수지구-상현동,여,63.0,미신청,.,normal,60대이상
936801152,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
937038720,정상회원,수지구-상현동,여,58.0,미신청,.,normal,50대
937092544,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대
937107392,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대
93731712,정상회원,수지구-풍덕천동,남,70.0,미신청,.,VIP,60대이상
937376512,정상회원,기타-기타,여,41.0,미신청,.,normal,40대
938016832,정상회원,수지구-동천동,여,42.0,미신청,.,normal,40대
938154176,정상회원,수지구-성복동,여,40.0,미신청,.,normal,40대
938553216,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,30대
938560640,정상회원,기흥구-마북동,여,35.0,미신청,.,normal,30대
938686848,정상회원,수원 권선구-기타,여,38.0,미신청,.,normal,30대
938811200,정상회원,수지구-기타,여,35.0,미신청,.,normal,30대
938963392,정상회원,수지구-상현동,여,40.0,신청,.,normal,40대
939167552,정상회원,수지구-죽전동,여,33.0,미신청,.,normal,30대
939178688,정상회원,수지구-성복동,남,38.0,미신청,수신,normal,30대
939239936,정상회원,기타-기타,여,39.0,미신청,수신,normal,30대
939548032,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대
939564736,정상회원,수지구-죽전동,여,40.0,미신청,.,normal,40대
93971136,정상회원,수지구-풍덕천동,여,52.0,신청,.,normal,50대
939915520,정상회원,수지구-동천동,여,45.0,미신청,.,normal,40대
939939648,정상회원,수지구-죽전동,여,42.0,미신청,수신,normal,40대
940231040,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,30대
940232896,정상회원,수지구-상현동,여,40.0,신청,.,normal,40대
940344256,정상회원,수지구-성복동,여,43.0,미신청,.,normal,40대
940375808,정상회원,수지구-풍덕천동,여,50.0,미신청,.,normal,50대
940515008,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대
94060224,정상회원,기흥구-보정동,여,65.0,미신청,.,normal,60대이상
940927040,정상회원,기흥구-보정동,여,43.0,미신청,.,normal,40대
941201728,정상회원,분당구-정자동,남,33.0,미신청,.,normal,30대
941314944,정상회원,수지구-풍덕천동,여,53.0,미신청,.,normal,50대
941461568,정상회원,수지구-상현동,여,71.0,미신청,.,normal,60대이상
941663872,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
941675008,정상회원,분당구-중동,여,64.0,미신청,.,normal,60대이상
941728832,정상회원,서울 송파구-기타,여,38.0,미신청,.,normal,30대
941793792,정상회원,수지구-풍덕천동,여,50.0,신청,.,normal,50대
941797504,정상회원,기타-기타,여,37.0,미신청,.,normal,30대
941799360,정상회원,수지구-신봉동,여,43.0,미신청,.,normal,40대
941879168,정상회원,수지구-동천동,여,43.0,미신청,.,normal,40대
942005376,정상회원,기타-기타,여,76.0,미신청,.,normal,60대이상
94214272,탈퇴,기타-기타,여,76.0,미신청,.,normal,60대이상
942144576,정상회원,수지구-상현동,여,36.0,미신청,.,normal,30대
942591872,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대
94266240,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대
94271808,정상회원,서울 송파구-기타,여,50.0,미신청,.,normal,50대
942732928,정상회원,수지구-상현동,여,45.0,미신청,.,normal,40대
942825728,정상회원,수지구-상현동,여,46.0,미신청,.,normal,40대
943068864,정상회원,하남-기타,여,36.0,미신청,.,normal,30대
943230336,정상회원,기타-기타,여,41.0,미신청,.,normal,40대
943250752,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대
943330560,정상회원,수지구-성복동,여,70.0,미신청,.,normal,60대이상
943427072,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
943434496,정상회원,수지구-상현동,여,42.0,신청,.,normal,40대
943542144,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,40대
943729600,정상회원,수원 영통구-기타,여,40.0,미신청,.,normal,40대
943805696,정상회원,기타-기타,여,36.0,미신청,.,normal,30대
943956032,정상회원,분당구-백현동,여,35.0,미신청,.,normal,30대
944258560,정상회원,수지구-풍덕천동,여,50.0,미신청,수신,normal,50대
944381056,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,30대
944394048,정상회원,수지구-동천동,여,36.0,미신청,.,normal,30대
944433024,정상회원,수지구-성복동,여,48.0,미신청,.,normal,40대
944858048,정상회원,기흥구-청덕동,여,40.0,미신청,.,normal,40대
945023232,정상회원,기흥구-보정동,여,51.0,미신청,.,normal,50대
945043648,정상회원,수지구-상현동,여,38.0,미신청,.,normal,30대
945292352,정상회원,수지구-상현동,여,65.0,미신청,.,normal,60대이상
945368448,정상회원,수지구-신봉동,여,41.0,신청,.,normal,40대
945533632,정상회원,수지구-신봉동,여,52.0,미신청,.,normal,50대
945567040,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대
945685824,정상회원,하남-기타,여,36.0,미신청,수신,normal,30대
945704384,정상회원,수지구-상현동,여,50.0,미신청,.,normal,50대
945771200,정상회원,수지구-상현동,여,67.0,미신청,.,normal,60대이상
945851008,정상회원,수지구-동천동,여,44.0,미신청,.,normal,40대
945949376,정상회원,기흥구-영덕동,여,36.0,미신청,.,normal,30대
946088576,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
946090432,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
946170240,정상회원,수지구-동천동,여,54.0,미신청,.,normal,50대
946303872,정상회원,수지구-풍덕천동,여,56.0,미신청,.,normal,50대
946344704,정상회원,수지구-상현동,남,71.0,미신청,.,normal,60대이상
946541440,정상회원,수지구-상현동,여,51.0,미신청,.,normal,50대
946571136,정상회원,수지구-죽전동,여,41.0,미신청,.,normal,40대
946808704,정상회원,수지구-상현동,여,45.0,미신청,.,normal,40대
946905216,정상회원,기타-기타,여,37.0,미신청,.,normal,30대
946959040,정상회원,기흥구-영덕동,여,39.0,미신청,.,normal,30대
947213312,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대
947220736,정상회원,수지구-풍덕천동,여,32.0,미신청,.,normal,30대
947500992,정상회원,수지구-신봉동,여,39.0,신청,.,normal,30대
947525120,정상회원,분당구-야탑동,여,37.0,미신청,.,normal,30대
947539968,정상회원,기타-기타,여,38.0,미신청,.,normal,30대
94754368,정상회원,기흥구-상갈동,여,66.0,미신청,.,normal,60대이상
947562240,정상회원,수지구-상현동,여,46.0,미신청,.,normal,40대
947688448,탈퇴,기흥구-영덕동,여,31.0,미신청,.,normal,30대
947755264,정상회원,수지구-죽전동,여,40.0,신청,.,normal,40대
947803520,정상회원,기타-기타,여,37.0,미신청,.,normal,30대
948046656,정상회원,기타-기타,여,43.0,미신청,.,normal,40대
948055936,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
948067072,정상회원,수지구-상현동,여,41.0,미신청,.,normal,40대
948143168,정상회원,기타-기타,여,35.0,미신청,.,normal,30대
948158016,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대
948193280,정상회원,수지구-풍덕천동,여,51.0,미신청,수신,normal,50대
948234112,정상회원,기흥구-중동,여,38.0,미신청,.,normal,30대
948419712,정상회원,수지구-상현동,여,59.0,미신청,.,normal,50대
948492096,정상회원,수지구-성복동,남,62.0,미신청,.,normal,60대이상
948614592,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대
94971520,정상회원,수지구-풍덕천동,여,54.0,미신청,.,normal,50대
94997504,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,50대
95001216,정상회원,분당구-야탑동,여,64.0,미신청,.,normal,60대이상
950542976,정상회원,수지구-풍덕천동,여,57.0,신청,.,normal,50대
950565248,정상회원,분당구-구미동,여,46.0,미신청,.,normal,40대
950787968,정상회원,수지구-상현동,여,65.0,미신청,.,normal,60대이상
950865920,정상회원,수지구-신봉동,여,40.0,미신청,.,normal,40대
950971712,정상회원,수지구-상현동,여,62.0,미신청,.,normal,60대이상
951036672,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대
95114432,정상회원,기타-기타,남,69.0,미신청,.,normal,60대이상
951175872,정상회원,수지구-성복동,여,48.0,신청,.,normal,40대
95118144,정상회원,기타-기타,남,52.0,미신청,.,normal,50대
951190720,정상회원,기흥구-보정동,여,42.0,미신청,.,normal,40대
951196288,정상회원,기타-기타,여,36.0,미신청,.,normal,30대
951717824,정상회원,분당구-야탑동,여,36.0,미신청,.,normal,30대
951836608,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대
952087168,정상회원,수지구-상현동,여,40.0,미신청,.,normal,40대
952237504,정상회원,수지구-동천동,여,45.0,미신청,.,normal,40대
952274624,정상회원,기흥구-보정동,여,48.0,미신청,.,normal,40대
954633600,정상회원,화성-기타,여,49.0,미신청,.,normal,40대
954815488,정상회원,화성-기타,여,47.0,미신청,.,normal,40대
955223808,정상회원,화성-기타,여,48.0,미신청,수신,normal,40대
955381568,정상회원,화성-기타,여,44.0,미신청,.,normal,40대
955431680,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대
955498496,정상회원,화성-기타,남,34.0,미신청,.,normal,30대
956599104,정상회원,기타-기타,남,58.0,미신청,.,normal,50대
957523392,정상회원,기타-기타,여,34.0,미신청,.,normal,30대
957584640,정상회원,수지구-죽전동,여,37.0,미신청,.,normal,30대
958089472,정상회원,수지구-동천동,여,48.0,미신청,.,normal,40대
958538624,정상회원,수지구-성복동,여,37.0,미신청,.,normal,30대
958657408,정상회원,수지구-신봉동,여,45.0,신청,.,normal,40대
959028608,정상회원,화성-기타,여,51.0,미신청,.,normal,50대
959130688,정상회원,수지구-기타,여,42.0,미신청,.,normal,40대
959243904,정상회원,수지구-신봉동,남,46.0,미신청,.,normal,40대
959433216,정상회원,수원 영통구-기타,여,41.0,미신청,.,normal,40대
95947776,정상회원,기타-기타,여,64.0,미신청,.,normal,60대이상
961536064,정상회원,수지구-상현동,여,46.0,미신청,.,normal,40대
96155648,정상회원,분당구-야탑동,여,56.0,미신청,.,normal,50대
96200192,정상회원,수지구-상현동,여,48.0,미신청,.,normal,40대
96207616,정상회원,서울 강남구-기타,여,49.0,미신청,.,normal,40대
962295168,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,40대
962297024,정상회원,수원 영통구-기타,여,69.0,신청,.,normal,60대이상
962955904,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,40대
963050560,정상회원,기타-기타,여,40.0,미신청,.,normal,40대
963119232,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,40대
963122944,정상회원,기흥구-보정동,여,38.0,미신청,.,normal,30대
96315264,정상회원,수지구-성복동,여,69.0,미신청,수신,normal,60대이상
963408768,정상회원,분당구-백현동,여,46.0,미신청,.,normal,40대
963592512,정상회원,화성-기타,여,54.0,신청,.,normal,50대
963776256,정상회원,화성-기타,여,45.0,미신청,.,normal,40대
964301504,정상회원,수지구-동천동,여,47.0,미신청,.,normal,40대
964572480,정상회원,수지구-상현동,여,40.0,미신청,.,normal,40대
964880576,정상회원,수지구-동천동,남,63.0,미신청,.,normal,60대이상
964949248,정상회원,수지구-상현동,여,48.0,미신청,.,normal,40대
964973376,정상회원,분당구-백현동,여,41.0,미신청,.,normal,40대
965294464,정상회원,수지구-상현동,여,43.0,신청,.,normal,40대
965307456,정상회원,기타-기타,여,47.0,미신청,.,normal,40대
965337152,정상회원,수지구-기타,여,65.0,미신청,.,normal,60대이상
965455936,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대
965598848,정상회원,수지구-상현동,여,40.0,미신청,.,normal,40대
965867968,정상회원,기타-기타,여,41.0,미신청,수신,normal,40대
965932928,정상회원,화성-기타,여,44.0,미신청,.,normal,40대
966437760,탈퇴,광주-기타,남,52.0,미신청,.,normal,50대
966473024,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,40대
966745856,정상회원,기흥구-보정동,여,48.0,미신청,.,normal,40대
96679040,정상회원,기타-기타,여,54.0,미신청,.,normal,50대
966833088,정상회원,기타-기타,여,49.0,미신청,.,normal,40대
967046528,정상회원,수지구-동천동,여,39.0,미신청,.,normal,30대
96719872,정상회원,서울 송파구-기타,여,50.0,미신청,.,normal,50대
967222848,탈퇴,수지구-풍덕천동,여,39.0,미신청,.,normal,30대
967313792,정상회원,수지구-신봉동,여,40.0,미신청,.,normal,40대
967358336,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
967800064,정상회원,기타-기타,여,38.0,미신청,.,normal,30대
968252928,정상회원,수지구-죽전동,여,52.0,미신청,.,normal,50대
96847936,정상회원,분당구-기타,여,47.0,미신청,.,normal,40대
968505344,정상회원,수지구-상현동,여,66.0,미신청,수신,normal,60대이상
968551744,정상회원,기타-기타,여,50.0,미신청,.,normal,50대
968948928,정상회원,기흥구-청덕동,여,44.0,신청,.,normal,40대
968950784,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
969013888,정상회원,수지구-상현동,남,39.0,신청,.,normal,30대
969091840,정상회원,수지구-성복동,여,43.0,미신청,.,normal,40대
