회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액
729188992,정상회원,수지구-상현동,여,66.0,미신청,.,normal,60대이상,114099.0
729218688,정상회원,수지구-성복동,여,56.0,미신청,.,normal,50대,32640.0
729233536,정상회원,수지구-신봉동,여,49.0,미신청,.,normal,40대,569537.0
729252096,정상회원,수지구-신봉동,여,59.0,미신청,.,normal,50대,936152.0
729289216,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대,103570.0
729502656,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대,312335.0
729539776,정상회원,수지구-신봉동,여,47.0,미신청,.,normal,40대,33885.0
729628864,정상회원,서울 강남구-기타,여,43.0,미신청,.,normal,40대,2680.0
729992640,정상회원,기타-기타,여,65.0,미신청,수신,normal,60대이상,121566.0
730035328,탈퇴,수지구-신봉동,여,44.0,미신청,수신,normal,40대,907051.0
730050176,정상회원,수지구-풍덕천동,여,59.0,미신청,.,normal,50대,65282.0
730105856,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대,234359.0
730360128,정상회원,수원 영통구-기타,여,55.0,미신청,.,normal,50대,37906.0
730540160,정상회원,수지구-상현동,여,31.0,미신청,.,normal,30대,280079.0
730586560,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대,179092.0
730647808,정상회원,수지구-동천동,여,35.0,신청,.,normal,30대,418776.0
730697920,정상회원,기타-기타,여,37.0,미신청,.,normal,30대,336952.0
731035712,탈퇴,수지구-풍덕천동,여,50.0,미신청,.,normal,50대,69685.0
731059840,정상회원,분당구-야탑동,여,39.0,미신청,.,normal,30대,199119.0
731148928,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대,198045.0
731264000,정상회원,분당구-판교동,여,40.0,미신청,.,normal,40대,24505.0
731572096,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대,251554.0
731586944,정상회원,기타-기타,여,46.0,미신청,.,normal,40대,170384.0
731638912,정상회원,수지구-상현동,여,70.0,미신청,.,normal,60대이상,41926.0
731657472,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대,31779.0
731687168,정상회원,수지구-성복동,여,71.0,미신청,.,normal,60대이상,135349.0
732132608,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대,3733.0
73217344,정상회원,수지구-성복동,여,51.0,신청,.,normal,50대,760613.0
732192000,정상회원,기흥구-보정동,여,39.0,미신청,.,normal,30대,142625.0
73222912,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대,314752.0
732288512,정상회원,광주-오포읍,여,40.0,미신청,.,normal,40대,111037.0
732312640,정상회원,수지구-신봉동,여,77.0,미신청,.,normal,60대이상,467982.0
732472256,정상회원,기타-기타,여,53.0,미신청,.,normal,50대,7658.0
73258176,정상회원,수지구-죽전동,여,55.0,미신청,.,normal,50대,3063.0
73260032,정상회원,수지구-성복동,여,47.0,미신청,.,normal,40대,167703.0
73265600,정상회원,수지구-상현동,여,56.0,미신청,.,normal,50대,194312.0
732680128,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대,127918.0
732689408,정상회원,수원 영통구-기타,여,39.0,미신청,.,normal,30대,84233.0
732707968,정상회원,서울 강남구-기타,여,47.0,미신청,.,normal,40대,13018.0
732733952,정상회원,수지구-성복동,남,75.0,미신청,.,normal,60대이상,325700.0
733385408,정상회원,분당구-서현동,여,48.0,미신청,.,normal,40대,16081.0
733530176,정상회원,기타-기타,여,52.0,미신청,.,normal,50대,78204.0
733604416,정상회원,수지구-죽전동,여,42.0,미신청,.,normal,40대,18474.0
733615552,정상회원,수지구-상현동,여,40.0,미신청,.,normal,40대,404612.0
733788160,정상회원,수지구-신봉동,여,69.0,미신청,.,normal,60대이상,12252.0
733888384,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대,144059.0
734124096,정상회원,수지구-죽전동,여,36.0,미신청,.,normal,30대,13688.0
734398784,정상회원,수지구-동천동,여,41.0,미신청,.,normal,40대,151142.0
734408064,정상회원,수지구-풍덕천동,여,51.0,미신청,수신,normal,50대,1948745.0
734870208,정상회원,광주-오포읍,여,61.0,미신청,.,normal,60대이상,17803.0
735018688,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대,961708.0
735037248,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대,110845.0
735078080,정상회원,기타-기타,여,47.0,미신청,.,normal,40대,9189.0
735085504,정상회원,수지구-동천동,여,39.0,미신청,.,normal,30대,5743.0
735087360,정상회원,기타-기타,여,51.0,미신청,.,normal,50대,23739.0
735152320,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대,67769.0
735339776,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대,551640.0
735399168,정상회원,수지구-성복동,여,37.0,미신청,.,normal,30대,153536.0
73545856,정상회원,기흥구-보정동,여,55.0,미신청,.,normal,50대,721781.0
73551424,정상회원,수지구-상현동,여,57.0,미신청,수신,normal,50대,909345.0
73553280,정상회원,수지구-상현동,여,55.0,미신청,.,normal,50대,53892.0
735556928,정상회원,기타-기타,여,56.0,신청,.,normal,50대,756771.0
735599616,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,40대,5073.0
736137856,정상회원,수원 영통구-기타,여,50.0,미신청,.,normal,50대,48052.0
736310464,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대,189527.0
736518336,정상회원,수지구-풍덕천동,여,43.0,미신청,수신,VIP,40대,1480129.0
736776320,정상회원,수지구-동천동,여,75.0,미신청,.,normal,60대이상,84138.0
736809728,정상회원,수지구-죽전동,여,38.0,미신청,.,normal,30대,288421.0
736911808,정상회원,수지구-성복동,여,67.0,신청,.,normal,60대이상,524582.0
736971200,정상회원,수지구-풍덕천동,여,50.0,신청,.,normal,50대,1050057.0
737750720,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,30대,218914.0
737912192,정상회원,기타-기타,여,39.0,미신청,.,normal,30대,4020.0
737960448,정상회원,수지구-상현동,여,45.0,신청,.,normal,40대,567431.0
738017984,정상회원,수지구-신봉동,여,85.0,미신청,.,normal,60대이상,272118.0
738559936,정상회원,수지구-동천동,여,47.0,미신청,.,normal,40대,134871.0
738778944,정상회원,수지구-신봉동,여,42.0,미신청,수신,normal,40대,3829.0
73885504,정상회원,기타-기타,여,53.0,미신청,.,normal,50대,22016.0
739066624,정상회원,분당구-정자동,여,39.0,미신청,.,normal,30대,213456.0
739246656,정상회원,처인구-마평동,여,50.0,미신청,수신,normal,50대,52454.0
739257792,정상회원,수지구-풍덕천동,여,58.0,미신청,.,normal,50대,44893.0
739276352,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대,168276.0
739343168,정상회원,수지구-성복동,여,44.0,미신청,.,normal,40대,346888.0
739560320,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대,99740.0
739586304,정상회원,중원구-성남동,남,54.0,미신청,.,normal,50대,6509.0
739790464,정상회원,수지구-상현동,여,54.0,미신청,.,normal,50대,15507.0
739799744,정상회원,수지구-신봉동,여,51.0,신청,.,normal,50대,706611.0
740022464,정상회원,수지구-신봉동,여,39.0,미신청,.,normal,30대,61644.0
740139392,정상회원,수지구-풍덕천동,여,56.0,미신청,.,normal,50대,3446.0
740415936,정상회원,수지구-풍덕천동,여,54.0,미신청,.,normal,50대,205610.0
740473472,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대,67579.0
740477184,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대,238536.0
740479040,정상회원,기흥구-동백동,여,44.0,미신청,.,normal,40대,455976.0
740718464,정상회원,서울 송파구-기타,여,37.0,미신청,.,normal,30대,40012.0
740738880,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대,216137.0
740835392,정상회원,기타-기타,여,36.0,미신청,.,normal,30대,44414.0
740918912,정상회원,수지구-풍덕천동,여,40.0,미신청,수신,normal,40대,1164351.0
740989440,정상회원,수지구-상현동,여,37.0,미신청,.,normal,30대,744088.0
741273408,정상회원,수지구-동천동,여,45.0,미신청,수신,normal,40대,1062116.0
741284544,정상회원,수지구-동천동,여,43.0,미신청,.,normal,40대,32545.0
741358784,정상회원,수지구-신봉동,여,67.0,미신청,.,normal,60대이상,10146.0
74147200,정상회원,수지구-상현동,여,54.0,미신청,.,normal,50대,34651.0
741523968,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대,293576.0
74169472,정상회원,수지구-성복동,여,79.0,미신청,.,normal,60대이상,317935.0
74175040,정상회원,수지구-풍덕천동,여,71.0,신청,.,normal,60대이상,1033976.0
741837632,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,40대,452663.0
74188032,정상회원,수지구-동천동,여,50.0,미신청,.,normal,50대,77342.0
74201024,정상회원,수지구-상현동,여,48.0,미신청,.,normal,40대,44510.0
742138304,정상회원,분당구-중동,여,53.0,미신청,.,normal,50대,6892.0
742255232,정상회원,기타-기타,여,43.0,미신청,.,normal,40대,2680.0
742301632,정상회원,수지구-풍덕천동,여,56.0,미신청,.,normal,50대,455346.0
742414848,정상회원,기흥구-서천동,여,44.0,미신청,.,normal,40대,93711.0
742437120,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대,25749.0
742461248,정상회원,분당구-정자동,남,106.0,미신청,.,normal,60대이상,2081026.0
742468672,정상회원,수지구-풍덕천동,여,53.0,미신청,.,normal,50대,74854.0
742477952,정상회원,수지구-풍덕천동,남,56.0,신청,.,normal,50대,526102.0
742522496,정상회원,기흥구-보정동,여,48.0,미신청,.,normal,40대,22877.0
742589312,정상회원,분당구-정자동,여,47.0,미신청,.,normal,40대,4977.0
742641280,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대,498034.0
742683968,정상회원,수지구-상현동,여,48.0,미신청,.,normal,40대,97155.0
742687680,정상회원,수지구-상현동,여,57.0,미신청,.,normal,50대,187900.0
742689536,정상회원,수지구-상현동,여,42.0,신청,.,normal,40대,503455.0
742696960,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,50대,60495.0
742724800,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대,20580.0
742765632,정상회원,수원 영통구-기타,여,52.0,미신청,.,normal,50대,15220.0
742787904,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대,131330.0
742802752,정상회원,수지구-동천동,여,55.0,미신청,.,normal,50대,224082.0
742826880,정상회원,수지구-신봉동,여,39.0,미신청,.,normal,30대,664875.0
742849152,정상회원,분당구-정자동,여,50.0,미신청,.,normal,50대,709102.0
742876992,정상회원,수지구-동천동,여,45.0,미신청,.,normal,40대,194120.0
742878848,정상회원,기흥구-마북동,여,57.0,미신청,.,normal,50대,65282.0
742895552,정상회원,기흥구-상하동,남,43.0,미신청,.,normal,40대,127020.0
742906688,정상회원,수지구-풍덕천동,여,60.0,신청,.,normal,60대이상,834211.0
742912256,정상회원,기타-기타,여,60.0,신청,.,normal,60대이상,709588.0
742914112,정상회원,수지구-상현동,여,49.0,미신청,.,normal,40대,407104.0
742951232,정상회원,수지구-풍덕천동,여,45.0,미신청,수신,normal,40대,3262386.0
742982784,정상회원,수지구-풍덕천동,여,54.0,신청,.,normal,50대,741291.0
742997632,정상회원,화성-기타,여,45.0,미신청,.,normal,40대,41829.0
743016192,정상회원,수지구-상현동,여,65.0,미신청,.,normal,60대이상,408629.0
743105280,정상회원,기흥구-보정동,여,44.0,신청,.,normal,40대,709477.0
743138688,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대,170861.0
743192512,정상회원,수지구-성복동,여,51.0,신청,.,normal,50대,436583.0
743194368,정상회원,수지구-풍덕천동,여,53.0,미신청,수신,normal,50대,670681.0
743199936,정상회원,분당구-구미동,여,52.0,미신청,.,normal,50대,26036.0
743224064,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대,66755.0
743240768,정상회원,수지구-풍덕천동,여,51.0,미신청,수신,normal,50대,33694.0
743255616,탈퇴,기흥구-서천동,여,49.0,미신청,.,normal,40대,12827.0
743268608,정상회원,분당구-수내동,여,48.0,미신청,.,normal,40대,26036.0
743316864,정상회원,기흥구-언남동,여,45.0,미신청,수신,normal,40대,10338.0
743370688,정상회원,수지구-신봉동,여,63.0,미신청,.,normal,60대이상,13784.0
743385536,정상회원,수지구-상현동,여,48.0,미신청,.,normal,40대,121374.0
743402240,정상회원,수지구-상현동,여,44.0,미신청,수신,normal,40대,1516164.0
743404096,정상회원,수지구-성복동,여,64.0,미신청,.,normal,60대이상,126927.0
743417088,정상회원,수지구-신봉동,남,58.0,미신청,.,normal,50대,21442.0
743435648,정상회원,광주-기타,여,54.0,미신청,.,normal,50대,90838.0
743437504,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대,53794.0
743439360,정상회원,수지구-성복동,여,45.0,미신청,.,normal,40대,110271.0
743539584,정상회원,분당구-구미동,여,42.0,미신청,.,normal,40대,74088.0
743561856,정상회원,수지구-상현동,여,50.0,미신청,.,normal,50대,36374.0
743608256,정상회원,수지구-상현동,여,65.0,미신청,.,normal,60대이상,27663.0
743624960,정상회원,수지구-상현동,여,52.0,미신청,수신,normal,50대,1044310.0
743626816,정상회원,수지구-동천동,여,51.0,미신청,.,normal,50대,4020.0
743662080,정상회원,수지구-풍덕천동,여,50.0,미신청,.,normal,50대,4403.0
743667648,정상회원,수지구-상현동,여,60.0,신청,.,normal,60대이상,857458.0
743669504,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대,300182.0
743676928,정상회원,수정구-태평동,여,40.0,미신청,.,normal,40대,5360.0
743697344,정상회원,수원 영통구-기타,여,43.0,미신청,.,normal,40대,100889.0
743728896,정상회원,수지구-풍덕천동,여,57.0,신청,.,normal,50대,859133.0
743730752,정상회원,수지구-동천동,여,48.0,미신청,.,normal,40대,1210190.0
743741888,탈퇴,수지구-신봉동,여,69.0,미신청,.,normal,60대이상,151047.0
743745600,정상회원,수지구-동천동,여,52.0,미신청,.,normal,50대,1021628.0
743754880,정상회원,수지구-동천동,여,55.0,미신청,.,normal,50대,391786.0
743771584,정상회원,분당구-금곡동,여,53.0,미신청,.,normal,50대,31971.0
743773440,정상회원,수지구-신봉동,여,58.0,신청,.,normal,50대,763178.0
743810560,정상회원,수지구-상현동,남,56.0,미신청,.,normal,50대,62985.0
743812416,정상회원,수지구-신봉동,남,47.0,미신청,.,normal,40대,162726.0
743845824,정상회원,수지구-동천동,여,54.0,신청,.,normal,50대,923227.0
74384768,정상회원,분당구-수내동,여,79.0,미신청,.,normal,60대이상,26036.0
743864384,정상회원,수지구-신봉동,여,48.0,신청,.,normal,40대,486622.0
743866240,정상회원,수지구-동천동,여,41.0,신청,.,normal,40대,778113.0
743877376,정상회원,수지구-동천동,여,44.0,미신청,.,normal,40대,74375.0
743908928,정상회원,수지구-신봉동,여,51.0,미신청,.,normal,50대,60878.0
743927488,정상회원,수지구-상현동,여,46.0,신청,.,normal,40대,824020.0
744022144,정상회원,수지구-성복동,여,67.0,미신청,.,normal,60대이상,16847.0
